"name","app_version","date","source","component","component_version","purl","transitive"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","promptui","v0.9.0","pkg:golang/github.com/manifoldco/promptui@v0.9.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","proxyprotocol","v0.0.4","pkg:golang/github.com/mastercactapus/proxyprotocol@v0.0.4","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","goutils","v1.1.1","pkg:golang/github.com/Masterminds/goutils@v1.1.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v3","v3.2.0","pkg:golang/github.com/Masterminds/semver/v3@v3.2.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v3","v3.2.3","pkg:golang/github.com/Masterminds/sprig/v3@v3.2.3","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-colorable","v0.1.8","pkg:golang/github.com/mattn/go-colorable@v0.1.8","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-isatty","v0.0.16","pkg:golang/github.com/mattn/go-isatty@v0.0.16","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","golang_protobuf_extensions","v1.0.4","pkg:golang/github.com/matttproud/golang_protobuf_extensions@v1.0.4","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","ansi","v0.0.0-20200706080929-d51e80ef957d","pkg:golang/github.com/mgutz/ansi@v0.0.0-20200706080929-d51e80ef957d","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","acmez","v1.2.0","pkg:golang/github.com/mholt/acmez@v1.2.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.1.0","pkg:golang/github.com/micromdm/scep/v2@v2.1.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","dns","v1.1.55","pkg:golang/github.com/miekg/dns@v1.1.55","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","copystructure","v1.2.0","pkg:golang/github.com/mitchellh/copystructure@v1.2.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-ps","v1.0.0","pkg:golang/github.com/mitchellh/go-ps@v1.0.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","reflectwalk","v1.0.2","pkg:golang/github.com/mitchellh/reflectwalk@v1.0.2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","errors","v0.9.1","pkg:golang/github.com/pkg/errors@v0.9.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","client_golang","v1.15.1","pkg:golang/github.com/prometheus/client_golang@v1.15.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","client_model","v0.4.0","pkg:golang/github.com/prometheus/client_model@v0.4.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","common","v0.42.0","pkg:golang/github.com/prometheus/common@v0.42.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","procfs","v0.9.0","pkg:golang/github.com/prometheus/procfs@v0.9.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","qpack","v0.4.0","pkg:golang/github.com/quic-go/qpack@v0.4.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","quic-go","v0.39.1","pkg:golang/github.com/quic-go/quic-go@v0.39.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","xid","v1.5.0","pkg:golang/github.com/rs/xid@v1.5.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.1.0","pkg:golang/github.com/russross/blackfriday/v2@v2.1.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","decimal","v1.2.0","pkg:golang/github.com/shopspring/decimal@v1.2.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","sanitized_anchor_name","v1.0.0","pkg:golang/github.com/shurcooL/sanitized_anchor_name@v1.0.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","logrus","v1.9.3","pkg:golang/github.com/sirupsen/logrus@v1.9.3","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","nebula","v1.6.1","pkg:golang/github.com/slackhq/nebula@v1.6.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","certificates","v0.25.0","pkg:golang/github.com/smallstep/certificates@v0.25.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-attestation","v0.4.4-0.20230627102604-cf579e53cbd2","pkg:golang/github.com/smallstep/go-attestation@v0.4.4-0.20230627102604-cf579e53cbd2","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","nosql","v0.6.0","pkg:golang/github.com/smallstep/nosql@v0.6.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","truststore","v0.12.1","pkg:golang/github.com/smallstep/truststore@v0.12.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","cast","v1.4.1","pkg:golang/github.com/spf13/cast@v1.4.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","cobra","v1.7.0","pkg:golang/github.com/spf13/cobra@v1.7.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","pflag","v1.0.5","pkg:golang/github.com/spf13/pflag@v1.0.5","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-strcase","v1.2.0","pkg:golang/github.com/stoewer/go-strcase@v1.2.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","tscert","v0.0.0-20230806124524-28a91b69a046","pkg:golang/github.com/tailscale/tscert@v0.0.0-20230806124524-28a91b69a046","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","cli","v1.22.14","pkg:golang/github.com/urfave/cli@v1.22.14","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","float16","v0.8.4","pkg:golang/github.com/x448/float16@v0.8.4","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","v2","v2.0.0-20230729083705-37449abec8cc","pkg:golang/github.com/yuin/goldmark-highlighting/v2@v2.0.0-20230729083705-37449abec8cc","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","goldmark","v1.5.6","pkg:golang/github.com/yuin/goldmark@v1.5.6","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","blake3","v0.2.3","pkg:golang/github.com/zeebo/blake3@v0.2.3","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","bbolt","v1.3.7","pkg:golang/go.etcd.io/bbolt@v1.3.7","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","pkcs7","v0.0.0-20210826202110-33d05740a352","pkg:golang/go.mozilla.org/pkcs7@v0.0.0-20210826202110-33d05740a352","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","otelhttp","v0.45.0","pkg:golang/go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","autoprop","v0.42.0","pkg:golang/go.opentelemetry.io/contrib/propagators/autoprop@v0.42.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","aws","v1.17.0","pkg:golang/go.opentelemetry.io/contrib/propagators/aws@v1.17.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","b3","v1.17.0","pkg:golang/go.opentelemetry.io/contrib/propagators/b3@v1.17.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","jaeger","v1.17.0","pkg:golang/go.opentelemetry.io/contrib/propagators/jaeger@v1.17.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","ot","v1.17.0","pkg:golang/go.opentelemetry.io/contrib/propagators/ot@v1.17.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","otel","v1.19.0","pkg:golang/go.opentelemetry.io/otel@v1.19.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","otlptrace","v1.19.0","pkg:golang/go.opentelemetry.io/otel/exporters/otlp/otlptrace@v1.19.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","otlptracegrpc","v1.19.0","pkg:golang/go.opentelemetry.io/otel/exporters/otlp/otlptrace/otlptracegrpc@v1.19.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","metric","v1.19.0","pkg:golang/go.opentelemetry.io/otel/metric@v1.19.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","sdk","v1.19.0","pkg:golang/go.opentelemetry.io/otel/sdk@v1.19.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","trace","v1.19.0","pkg:golang/go.opentelemetry.io/otel/trace@v1.19.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","otlp","v1.0.0","pkg:golang/go.opentelemetry.io/proto/otlp@v1.0.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","cli-utils","v0.8.0","pkg:golang/go.step.sm/cli-utils@v0.8.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","crypto","v0.35.1","pkg:golang/go.step.sm/crypto@v0.35.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","linkedca","v0.20.1","pkg:golang/go.step.sm/linkedca@v0.20.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","multierr","v1.11.0","pkg:golang/go.uber.org/multierr@v1.11.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","zap","v1.25.0","pkg:golang/go.uber.org/zap@v1.25.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","crypto","v0.14.0","pkg:golang/golang.org/x/crypto@v0.14.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","exp","v0.0.0-20230310171629-522b1b587ee0","pkg:golang/golang.org/x/exp@v0.0.0-20230310171629-522b1b587ee0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","net","v0.17.0","pkg:golang/golang.org/x/net@v0.17.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","sync","v0.4.0","pkg:golang/golang.org/x/sync@v0.4.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","sys","v0.13.0","pkg:golang/golang.org/x/sys@v0.13.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","term","v0.13.0","pkg:golang/golang.org/x/term@v0.13.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","text","v0.13.0","pkg:golang/golang.org/x/text@v0.13.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","api","v0.0.0-20231016165738-49dd2c1f3d0b","pkg:golang/google.golang.org/genproto/googleapis/api@v0.0.0-20231016165738-49dd2c1f3d0b","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","rpc","v0.0.0-20231016165738-49dd2c1f3d0b","pkg:golang/google.golang.org/genproto/googleapis/rpc@v0.0.0-20231016165738-49dd2c1f3d0b","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","grpc","v1.59.0","pkg:golang/google.golang.org/grpc@v1.59.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","protobuf","v1.31.0","pkg:golang/google.golang.org/protobuf@v1.31.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","lumberjack.v2","v2.2.1","pkg:golang/gopkg.in/natefinch/lumberjack.v2@v2.2.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","go-jose.v2","v2.6.0","pkg:golang/gopkg.in/square/go-jose.v2@v2.6.0","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","yaml.v3","v3.0.1","pkg:golang/gopkg.in/yaml.v3@v3.0.1","false"
"Voyatouch","4.3","2025-06-27T09:50:15Z","cdxgen","plist","v1.0.0","pkg:golang/howett.net/plist@v1.0.0","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","clients","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/clients@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","connect","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/connect@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","coordinator-common","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/coordinator-common@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","core","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/core@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","examples","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/examples@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","generator","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/generator@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","group-coordinator","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/group-coordinator@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","jmh-benchmarks","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/jmh-benchmarks@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","log4j-appender","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/log4j-appender@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","metadata","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/metadata@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","raft","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/raft@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","server","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/server@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","server-common","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/server-common@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","share","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/share@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","share-coordinator","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/share-coordinator@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","shell","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/shell@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","storage","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/storage@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","streams","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/streams@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","tools","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/tools@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","transaction-coordinator","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/transaction-coordinator@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","trogdor","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/trogdor@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","api","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/api@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","basic-auth-extension","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/basic-auth-extension@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","file","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/file@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","json","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/json@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","mirror","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/mirror@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","mirror-client","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/mirror-client@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","runtime","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/runtime@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","test-plugins","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/test-plugins@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","transforms","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/transforms@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","group-coordinator-api","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/group-coordinator-api@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","storage-api","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/storage-api@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","streams-scala","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/streams-scala@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","test-utils","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/test-utils@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-0100","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-0100@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-0101","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-0101@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-0102","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-0102@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-0110","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-0110@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-10","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-10@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-11","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-11@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-20","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-20@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-21","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-21@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-22","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-22@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-23","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-23@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-24","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-24@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-25","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-25@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-26","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-26@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-27","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-27@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-28","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-28@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-30","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-30@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-31","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-31@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-32","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-32@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-33","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-33@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-34","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-34@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-35","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-35@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-36","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-36@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-37","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-37@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","upgrade-system-tests-38","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/upgrade-system-tests-38@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","tools-api","4.0.0-SNAPSHOT","pkg:maven/org.apache.kafka/tools-api@4.0.0-SNAPSHOT?type=jar","false"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","org.jacoco.agent","0.8.12","pkg:maven/org.jacoco/org.jacoco.agent@0.8.12?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","org.jacoco.ant","0.8.12","pkg:maven/org.jacoco/org.jacoco.ant@0.8.12?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","org.jacoco.core","0.8.12","pkg:maven/org.jacoco/org.jacoco.core@0.8.12?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","asm","9.7","pkg:maven/org.ow2.asm/asm@9.7?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","asm-commons","9.7","pkg:maven/org.ow2.asm/asm-commons@9.7?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","asm-tree","9.7","pkg:maven/org.ow2.asm/asm-tree@9.7?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","org.jacoco.report","0.8.12","pkg:maven/org.jacoco/org.jacoco.report@0.8.12?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","commons-lang3","3.12.0","pkg:maven/org.apache.commons/commons-lang3@3.12.0?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","swagger-jaxrs2","2.2.8","pkg:maven/io.swagger.core.v3/swagger-jaxrs2@2.2.8?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","jackson-databind","2.16.2","pkg:maven/com.fasterxml.jackson.core/jackson-databind@2.16.2?type=jar","true"
"Bytecard","2.7","2025-06-27T09:08:47Z","cdxgen","jackson-annotations","2.16.2","pkg:maven/com.fasterxml.jackson.core/jackson-annotations@2.16.2?type=jar","true"
